ID,SALARY,SEX,EDUCATION,MARRIAGE,AGE,AVERAGE PAYMENT DELAY,DEFAULT
6426,"210,000.00",1,2,1,39,-1,0
6427,"100,000.00",2,1,2,24,3,1
6428,"100,000.00",2,2,2,23,0,0
6429,"130,000.00",2,2,2,25,2,1
6430,"10,000.00",1,2,2,21,0,1
6431,"50,000.00",1,2,2,35,-1,0
6432,"240,000.00",1,1,1,37,0,0
6433,"20,000.00",2,3,1,53,0,0
6434,"20,000.00",2,1,1,38,-1,0
6435,"150,000.00",2,1,2,39,3,0
6436,"230,000.00",1,2,1,36,-1,0
6437,"50,000.00",1,2,2,26,-1,0
6438,"300,000.00",2,2,1,35,0,0
6440,"230,000.00",2,1,2,33,-2,0
6441,"50,000.00",2,2,2,30,1,0
6442,"70,000.00",2,2,2,24,0,0
6443,"360,000.00",2,1,1,27,-2,0
6444,"110,000.00",2,2,2,32,0,0
6445,"120,000.00",2,2,2,48,0,0
6446,"200,000.00",2,1,1,45,-1,1
6448,"290,000.00",2,1,1,47,-1,0
6449,"20,000.00",2,2,2,22,0,0
6450,"50,000.00",2,3,2,22,0,1
6451,"50,000.00",2,2,1,23,0,0
6452,"60,000.00",2,1,2,23,0,0
6453,"330,000.00",1,1,1,46,-1,0
6454,"60,000.00",2,2,1,23,0,0
6455,"180,000.00",2,2,1,25,0,0
6456,"80,000.00",2,1,2,28,1,0
6457,"450,000.00",2,1,2,32,1,0
6459,"280,000.00",2,2,2,28,1,0
6460,"180,000.00",1,3,2,47,0,0
6461,"380,000.00",2,3,1,54,-1,0
6462,"150,000.00",1,2,1,45,-2,0
6463,"280,000.00",2,1,2,52,-1,0
6464,"160,000.00",2,2,2,34,-1,0
6465,"120,000.00",1,2,2,29,0,0
6466,"330,000.00",2,1,2,34,0,0
6467,"210,000.00",2,2,1,49,1,0
6468,"200,000.00",1,1,2,27,1,0
6470,"200,000.00",1,1,2,34,-1,0
6471,"160,000.00",2,3,1,34,0,0
6472,"500,000.00",2,2,2,48,-1,0
6473,"50,000.00",1,2,1,43,0,0
6474,"170,000.00",2,2,2,23,-1,0
6475,"260,000.00",2,1,2,29,1,0
6476,"360,000.00",1,2,1,49,1,1
6477,"400,000.00",1,1,2,29,0,0
6478,"380,000.00",2,1,2,32,-1,0
6479,"50,000.00",1,3,2,29,0,1
6480,"130,000.00",1,2,1,40,-1,0
6481,"110,000.00",2,2,1,24,1,0
6482,"50,000.00",1,1,1,23,1,0
6483,"190,000.00",1,2,2,26,0,0
6484,"170,000.00",2,2,1,46,-1,1
6486,"50,000.00",1,3,2,25,0,0
6487,"20,000.00",2,3,1,45,2,1
6488,"80,000.00",2,2,1,26,0,1
6489,"500,000.00",2,1,2,39,-1,0
6490,"250,000.00",2,2,2,31,1,1
6491,"50,000.00",1,3,1,34,0,0
6492,"300,000.00",1,2,1,38,0,0
6493,"30,000.00",2,2,1,40,2,1
6494,"50,000.00",1,2,2,34,2,0
6495,"180,000.00",2,2,2,35,-2,0
6497,"50,000.00",1,3,1,46,0,0
6498,"190,000.00",2,2,1,40,0,0
6499,"200,000.00",2,2,2,32,-2,0
6500,"140,000.00",2,2,2,26,0,0
6501,"10,000.00",1,3,1,47,0,1
6503,"170,000.00",2,3,2,29,-1,0
6504,"50,000.00",1,2,1,36,1,0
6505,"200,000.00",1,2,2,32,-1,0
6506,"170,000.00",2,2,1,42,-1,1
6507,"50,000.00",1,2,2,52,1,0
6508,"230,000.00",2,2,2,24,-1,0
6509,"500,000.00",2,2,2,36,0,0
6510,"50,000.00",1,2,2,25,2,1
6511,"80,000.00",1,1,2,38,0,0
6512,"200,000.00",2,2,1,61,-1,0
6513,"360,000.00",1,3,2,34,1,1
6514,"140,000.00",2,1,1,41,-1,0
6515,"290,000.00",2,2,1,48,1,1
6516,"50,000.00",1,2,1,41,0,1
6518,"80,000.00",1,2,2,27,2,0
6519,"20,000.00",1,3,2,22,0,1
6520,"150,000.00",1,1,2,37,-2,0
6521,"230,000.00",2,1,2,37,0,1
6522,"60,000.00",2,3,2,24,0,1
6523,"360,000.00",2,1,2,26,-1,0
6524,"100,000.00",1,2,1,36,0,0
6525,"30,000.00",1,2,1,33,0,0
6526,"330,000.00",2,2,1,30,0,0
6527,"20,000.00",2,1,2,24,-1,0
6528,"80,000.00",2,2,1,49,1,0
6530,"20,000.00",2,2,2,23,0,0
6531,"230,000.00",1,3,1,61,1,1
6532,"160,000.00",1,2,2,28,-1,0
6533,"200,000.00",2,2,1,36,-1,0
6534,"20,000.00",1,2,2,27,0,0
6535,"170,000.00",1,1,1,35,0,0
6536,"180,000.00",2,2,1,26,0,0
6537,"50,000.00",2,2,1,29,0,0
6538,"360,000.00",2,1,1,40,-1,0
6539,"230,000.00",2,2,2,28,-1,0
6540,"80,000.00",2,1,2,28,0,1
6541,"60,000.00",1,1,2,31,2,1
6542,"150,000.00",2,3,1,52,-1,0
6543,"120,000.00",2,3,1,52,0,0
6544,"430,000.00",2,1,1,43,-1,0
6545,"360,000.00",1,3,1,32,0,0
6546,"200,000.00",2,2,1,60,-1,0
6547,"50,000.00",1,2,2,26,0,0
6548,"150,000.00",2,2,1,36,0,0
6549,"20,000.00",2,1,2,46,0,0
6550,"20,000.00",1,1,2,23,0,0
6551,"50,000.00",1,2,2,24,1,1
6552,"260,000.00",2,2,2,27,0,1
6553,"230,000.00",2,3,2,30,0,1
6554,"170,000.00",1,3,1,43,-1,0
6555,"180,000.00",1,1,2,28,-2,0
6556,"30,000.00",1,1,2,38,1,0
6557,"20,000.00",1,2,2,22,3,1
6558,"260,000.00",1,3,1,50,2,1
6559,"180,000.00",2,3,2,30,-1,0
6560,"230,000.00",2,2,1,32,0,1
6562,"280,000.00",1,1,1,63,-2,0
6563,"270,000.00",2,2,2,29,0,0
6564,"70,000.00",1,1,1,39,0,0
6565,"60,000.00",1,2,2,31,0,0
6566,"180,000.00",1,2,2,28,0,0
6567,"160,000.00",2,2,1,32,0,1
6568,"50,000.00",2,1,2,25,0,0
6569,"60,000.00",2,2,2,48,-2,0
6570,"50,000.00",1,2,2,48,3,1
6571,"80,000.00",2,2,1,56,1,0
6572,"30,000.00",2,2,1,22,0,0
6573,"90,000.00",2,1,2,26,0,0
6574,"130,000.00",2,2,1,33,0,0
6575,"200,000.00",1,1,1,38,-2,0
6576,"20,000.00",2,2,2,23,0,1
6577,"300,000.00",1,3,1,31,-1,0
6578,"160,000.00",2,1,1,41,0,0
6579,"500,000.00",2,1,1,41,-1,0
6580,"50,000.00",2,2,2,25,2,1
6581,"20,000.00",1,1,2,25,0,0
6582,"240,000.00",1,3,1,40,2,1
6583,"200,000.00",1,2,2,29,2,1
6584,"200,000.00",2,2,2,27,-1,1
6585,"260,000.00",2,1,2,36,-1,0
6586,"100,000.00",1,2,2,26,2,0
6587,"360,000.00",1,3,1,42,-1,0
6589,"360,000.00",1,1,1,47,0,0
6590,"420,000.00",2,1,1,34,-1,0
6591,"400,000.00",2,2,1,42,-2,0
6592,"50,000.00",2,2,1,41,2,0
6593,"500,000.00",1,1,1,45,-2,0
6594,"50,000.00",1,2,2,56,0,0
6595,"80,000.00",2,1,2,24,-1,0
6596,"80,000.00",2,2,2,23,2,0
6597,"20,000.00",2,2,2,50,0,0
6598,"460,000.00",2,1,2,27,0,0
6599,"240,000.00",1,1,2,33,0,0
6600,"120,000.00",1,2,2,30,0,0
6601,"20,000.00",1,2,2,24,1,0
6602,"290,000.00",1,3,1,50,0,0
6603,"50,000.00",2,2,2,38,0,0
6604,"200,000.00",2,2,1,40,0,0
6606,"100,000.00",1,1,1,43,0,0
6607,"260,000.00",2,1,2,36,0,0
6608,"20,000.00",2,2,2,27,4,0
6609,"10,000.00",2,2,2,22,0,0
6610,"420,000.00",1,1,1,47,-2,0
6611,"130,000.00",2,3,2,27,0,0
6612,"150,000.00",2,1,2,25,0,0
6613,"120,000.00",1,1,2,33,-1,0
6614,"30,000.00",2,2,2,25,0,0
6615,"260,000.00",2,2,2,31,0,0
6616,"60,000.00",1,3,2,34,-1,1
6617,"70,000.00",2,3,2,52,0,0
6618,"110,000.00",1,2,2,26,2,0
6619,"180,000.00",1,2,2,37,-1,0
6620,"300,000.00",2,2,2,48,-2,0
6621,"260,000.00",2,1,1,38,-2,0
6622,"50,000.00",2,2,1,41,2,1
6623,"90,000.00",2,3,1,45,0,0
6624,"20,000.00",2,2,2,24,1,1
6625,"220,000.00",2,1,2,30,-1,0
6626,"240,000.00",1,1,2,27,0,0
6627,"440,000.00",2,2,2,40,0,0
6628,"60,000.00",2,2,1,37,5,0
6629,"380,000.00",1,2,1,31,-1,0
6630,"30,000.00",2,3,1,44,2,1
6631,"120,000.00",2,2,2,35,0,0
6632,"150,000.00",1,1,2,29,-2,0
6633,"90,000.00",1,2,2,28,0,0
6634,"180,000.00",2,2,1,34,0,0
6635,"10,000.00",2,2,2,37,-1,0
6636,"20,000.00",1,2,2,24,2,1
6637,"80,000.00",2,3,1,41,2,1
6638,"610,000.00",1,2,1,30,0,0
6639,"180,000.00",2,3,2,27,1,0
6640,"50,000.00",1,3,1,53,1,1
6641,"130,000.00",1,1,2,30,0,1
6642,"160,000.00",1,1,2,26,0,0
6643,"200,000.00",1,1,2,29,0,0
6644,"20,000.00",1,1,2,29,0,0
6645,"50,000.00",2,2,2,56,0,0
6646,"30,000.00",2,2,1,46,1,1
6647,"140,000.00",1,2,1,29,0,0
6648,"160,000.00",1,2,1,45,1,0
6649,"410,000.00",1,1,1,33,-1,0
6650,"320,000.00",2,1,2,30,0,0
6651,"50,000.00",2,2,1,36,0,0
6652,"110,000.00",1,2,2,29,0,0
6653,"530,000.00",2,3,1,50,0,0
6654,"80,000.00",2,2,2,40,0,1
6655,"190,000.00",2,1,2,26,2,1
6656,"500,000.00",1,2,1,58,-1,0
6657,"270,000.00",2,3,2,30,1,0
6658,"20,000.00",2,2,2,26,2,0
6659,"90,000.00",1,2,1,39,0,1
6660,"10,000.00",1,2,2,44,1,0
6661,"320,000.00",2,2,1,36,0,0
6662,"190,000.00",2,1,1,33,0,0
6663,"380,000.00",1,1,1,39,-1,1
6664,"180,000.00",1,2,2,30,0,0
6665,"360,000.00",2,1,2,33,-1,0
6666,"150,000.00",1,2,1,30,1,0
6667,"50,000.00",2,1,1,57,1,1
6668,"50,000.00",1,2,2,39,1,0
6669,"50,000.00",1,3,1,51,0,0
6670,"340,000.00",2,2,2,30,0,0
6671,"320,000.00",1,1,2,26,-1,0
6672,"230,000.00",2,1,2,42,-1,0
6673,"120,000.00",2,1,2,31,-1,0
6674,"30,000.00",1,1,2,34,1,0
6675,"240,000.00",1,1,2,34,-1,0
6676,"240,000.00",2,2,1,32,1,0
6677,"210,000.00",1,1,2,30,0,0
6678,"20,000.00",1,3,2,24,1,0
6679,"20,000.00",2,2,1,42,0,1
6680,"110,000.00",2,1,2,25,1,0
6681,"130,000.00",1,2,1,39,0,0
6682,"80,000.00",2,2,1,28,0,0
6683,"20,000.00",1,2,1,36,1,1
6684,"10,000.00",1,1,1,38,-1,1
6685,"180,000.00",1,2,1,37,-1,0
6686,"280,000.00",2,2,2,29,0,0
6687,"220,000.00",1,1,2,29,2,1
6688,"260,000.00",1,2,1,42,3,1
6689,"30,000.00",1,2,1,40,1,0
6690,"50,000.00",2,2,1,29,-2,0
6691,"150,000.00",2,3,2,47,0,0
6692,"160,000.00",1,3,2,38,0,0
6693,"20,000.00",1,2,2,26,1,0
6694,"280,000.00",1,1,1,42,0,0
6695,"50,000.00",1,2,2,24,0,0
6696,"300,000.00",2,1,2,43,1,0
6697,"230,000.00",1,2,1,31,0,0
6698,"60,000.00",1,3,2,27,0,0
6699,"190,000.00",1,3,1,29,-2,0
6700,"60,000.00",1,2,2,43,1,0
6701,"100,000.00",2,2,2,25,2,1
6702,"30,000.00",2,2,1,45,0,0
6703,"200,000.00",2,2,2,30,6,1
6705,"130,000.00",1,2,2,25,0,0
6706,"120,000.00",1,2,2,29,0,0
6707,"160,000.00",2,2,2,35,1,0
6708,"20,000.00",2,2,2,23,0,0
6709,"30,000.00",2,2,2,24,2,0
6710,"70,000.00",2,2,2,23,0,0
6711,"80,000.00",1,3,2,25,0,0
6712,"80,000.00",2,2,2,23,0,0
6713,"100,000.00",1,2,2,50,0,0
6714,"570,000.00",1,1,2,31,0,0
6715,"170,000.00",1,1,1,45,2,0
6716,"50,000.00",2,2,2,25,1,0
6717,"310,000.00",2,1,2,39,0,0
6718,"140,000.00",1,1,2,27,0,1
6719,"200,000.00",2,2,2,29,0,0
6720,"300,000.00",2,2,2,26,0,1
6721,"300,000.00",2,1,2,26,0,0
6722,"140,000.00",1,2,2,55,0,0
6723,"560,000.00",1,1,1,47,-1,0
6724,"200,000.00",1,1,1,46,1,1
6725,"230,000.00",2,3,1,31,0,0
6726,"200,000.00",1,1,1,36,0,1
6727,"160,000.00",1,2,2,34,2,1
6728,"220,000.00",1,1,2,29,0,0
6729,"60,000.00",1,3,2,25,0,0
6730,"390,000.00",2,2,1,43,2,1
6731,"280,000.00",2,1,2,39,-2,0
6732,"80,000.00",1,1,1,60,0,0
6733,"360,000.00",1,2,1,34,0,0
6734,"20,000.00",2,2,2,21,0,0
6735,"500,000.00",2,2,1,31,-1,0
6736,"90,000.00",2,1,2,23,-1,0
6737,"30,000.00",2,1,1,33,0,0
6738,"390,000.00",1,1,2,47,1,0
6739,"360,000.00",1,1,1,32,1,1
6740,"10,000.00",2,2,2,32,0,0
6741,"150,000.00",2,1,1,32,1,0
6742,"40,000.00",2,2,2,27,0,0
6744,"50,000.00",2,2,1,41,0,0
6745,"10,000.00",1,2,2,23,0,1
6746,"310,000.00",2,2,2,26,0,0
6747,"50,000.00",1,1,2,34,0,0
6748,"150,000.00",2,1,1,37,-1,0
6749,"50,000.00",1,3,1,48,0,1
6750,"250,000.00",2,1,2,30,0,0
6751,"30,000.00",2,3,1,46,2,1
6752,"30,000.00",1,1,1,32,0,1
6753,"30,000.00",2,3,1,50,2,1
6754,"20,000.00",2,2,1,44,8,1
6755,"30,000.00",2,1,2,24,0,0
6756,"300,000.00",1,1,1,45,-1,1
6757,"90,000.00",1,2,1,28,0,0
6758,"30,000.00",1,2,2,24,0,0
6759,"200,000.00",2,2,1,51,0,1
6760,"180,000.00",2,2,2,29,0,0
6761,"70,000.00",2,2,2,26,0,0
6762,"230,000.00",2,2,2,29,-2,0
6763,"240,000.00",2,1,1,45,1,0
6764,"190,000.00",2,3,1,41,-1,0
6765,"80,000.00",2,1,1,29,-2,0
6766,"300,000.00",2,2,1,34,0,0
6767,"220,000.00",2,1,1,36,0,0
6768,"340,000.00",1,2,1,31,0,1
6769,"480,000.00",2,1,2,57,-1,0
6770,"60,000.00",2,1,1,25,0,0
6771,"200,000.00",1,2,1,28,-1,0
6772,"20,000.00",1,2,1,53,0,0
6773,"110,000.00",2,3,2,46,0,0
6774,"470,000.00",2,2,2,32,0,1
6775,"200,000.00",1,2,1,42,-1,0
6776,"130,000.00",1,1,2,30,0,0
6777,"80,000.00",1,1,1,46,0,0
6778,"120,000.00",2,2,1,30,1,0
6779,"180,000.00",1,1,2,27,0,0
6780,"400,000.00",1,2,1,42,0,0
6781,"150,000.00",1,3,1,43,0,0
6782,"640,000.00",2,3,2,34,0,0
6783,"500,000.00",1,1,1,32,1,0
6784,"70,000.00",2,1,2,26,1,1
6785,"100,000.00",2,1,2,24,-1,0
6786,"80,000.00",2,3,1,42,-2,0
6787,"120,000.00",2,2,1,30,0,0
6788,"210,000.00",2,1,2,31,0,0
6789,"50,000.00",2,1,2,25,-1,0
6790,"50,000.00",2,2,1,45,0,0
6791,"260,000.00",1,2,1,35,-2,0
6792,"20,000.00",1,2,2,22,1,0
6793,"30,000.00",1,2,1,40,2,0
6794,"310,000.00",2,2,1,29,0,0
6795,"100,000.00",1,1,2,34,-1,0
6796,"300,000.00",2,1,1,38,-2,0
6797,"30,000.00",1,3,1,47,0,0
6798,"320,000.00",1,2,2,34,0,0
6799,"120,000.00",2,1,2,32,0,0
6800,"80,000.00",1,2,2,24,0,1
6801,"20,000.00",1,3,1,50,2,1
6802,"380,000.00",1,1,1,53,-2,0
6803,"180,000.00",2,1,2,30,0,0
6804,"50,000.00",1,2,2,27,0,0
6805,"280,000.00",1,1,2,33,-2,0
6806,"30,000.00",2,3,2,47,0,0
6807,"100,000.00",1,2,2,25,2,1
6808,"30,000.00",1,1,2,45,0,0
6809,"160,000.00",2,2,2,30,0,0
6810,"210,000.00",1,1,1,42,-1,0
6811,"10,000.00",1,1,2,30,0,0
6812,"420,000.00",2,2,2,36,-1,0
6813,"400,000.00",2,1,1,37,-2,0
6814,"70,000.00",2,1,2,29,0,0
6815,"110,000.00",1,2,2,31,0,0
6816,"300,000.00",1,1,1,54,0,0
6817,"120,000.00",2,1,2,27,-1,0
6818,"180,000.00",1,1,2,27,0,0
6819,"400,000.00",1,1,1,46,0,0
6820,"100,000.00",1,1,1,44,0,0
6821,"220,000.00",2,2,1,32,-2,1
6822,"220,000.00",2,2,1,43,-1,0
6823,"140,000.00",2,2,1,27,0,0
6824,"90,000.00",2,2,1,51,0,1
6825,"30,000.00",2,1,2,23,0,0
6826,"240,000.00",2,1,2,28,0,0
6827,"110,000.00",2,1,1,37,0,0
6828,"60,000.00",2,1,2,24,2,1
6829,"20,000.00",1,2,2,26,1,1
6830,"180,000.00",1,2,1,53,0,1
6831,"130,000.00",2,2,2,26,0,0
6832,"130,000.00",2,3,1,36,0,0
6833,"70,000.00",1,1,2,26,2,0
6834,"10,000.00",1,2,1,42,-1,1
6835,"50,000.00",2,1,2,24,-2,0
6836,"190,000.00",2,1,1,31,-1,0
6837,"60,000.00",1,2,2,36,0,0
6838,"20,000.00",1,1,2,25,1,1
6839,"80,000.00",2,2,2,42,2,1
6840,"500,000.00",2,1,1,51,-1,0
6841,"220,000.00",1,3,1,52,1,0
6842,"230,000.00",2,2,1,36,-2,0
6843,"20,000.00",1,2,2,25,2,0
6844,"50,000.00",1,2,2,39,0,1
6845,"120,000.00",2,1,2,29,0,0
6846,"130,000.00",2,2,2,34,0,1
6847,"230,000.00",2,1,2,26,2,0
6848,"350,000.00",1,1,2,32,0,0
6849,"300,000.00",2,1,2,38,-2,0
6850,"70,000.00",2,2,2,55,0,0
6851,"280,000.00",1,1,2,33,0,0
6852,"60,000.00",2,2,1,25,0,1
6853,"310,000.00",1,2,2,42,0,1
6854,"290,000.00",1,3,2,34,0,1
6855,"180,000.00",1,1,1,35,1,1
6856,"340,000.00",2,1,2,43,1,0
6857,"360,000.00",2,1,2,29,-2,0
6858,"180,000.00",2,1,1,33,-1,1
6859,"30,000.00",2,3,1,48,0,0
6860,"100,000.00",1,1,2,32,0,0
6861,"180,000.00",1,2,1,42,0,0
6862,"210,000.00",2,1,2,31,2,1
6863,"180,000.00",2,2,1,36,0,0
6865,"500,000.00",1,1,2,30,0,0
6866,"200,000.00",2,2,1,37,0,0
6867,"610,000.00",2,2,1,39,0,0
6868,"50,000.00",1,2,2,29,0,0
6870,"210,000.00",1,1,2,38,0,0
6871,"50,000.00",1,1,2,56,1,0
6872,"360,000.00",1,1,1,58,-1,0
6873,"240,000.00",1,2,2,30,-2,0
6874,"20,000.00",1,3,1,56,0,0
6875,"10,000.00",1,1,2,22,0,1
6876,"30,000.00",2,2,2,23,2,1
6878,"260,000.00",1,1,2,29,0,0
6879,"100,000.00",1,2,1,52,0,0
6880,"500,000.00",2,2,1,40,-1,0
6881,"70,000.00",2,3,2,42,0,0
6882,"200,000.00",2,1,1,38,-2,0
6884,"200,000.00",1,2,2,36,-1,0
6885,"110,000.00",1,2,1,38,2,1
6886,"260,000.00",2,1,2,33,0,0
6888,"50,000.00",1,2,2,44,0,0
6889,"80,000.00",1,2,2,23,0,0
6890,"260,000.00",1,1,2,29,-1,0
6891,"80,000.00",1,1,2,31,0,0
6892,"80,000.00",2,1,2,29,0,0
6894,"370,000.00",2,2,2,29,4,1
6895,"60,000.00",2,1,1,43,2,1
6896,"260,000.00",1,1,2,29,1,0
6897,"30,000.00",1,2,2,35,3,1
6898,"120,000.00",1,2,2,32,1,1
6899,"130,000.00",2,3,2,39,0,0
6900,"160,000.00",2,3,1,38,-2,0
6901,"230,000.00",2,2,2,31,-1,0
6902,"300,000.00",2,1,2,26,0,0
6903,"180,000.00",2,2,2,29,-2,0
6904,"80,000.00",2,2,2,24,1,1
6906,"50,000.00",1,2,2,25,3,1
6907,"10,000.00",1,2,1,62,-2,0
6908,"50,000.00",1,2,2,46,-1,0
6909,"90,000.00",2,1,1,31,1,0
6910,"30,000.00",2,3,2,29,2,1
6911,"180,000.00",1,1,1,38,0,0
6912,"150,000.00",2,2,1,38,0,0
6913,"590,000.00",1,1,1,63,0,0
6914,"60,000.00",1,2,1,39,0,0
6915,"100,000.00",1,2,2,27,2,1
6916,"20,000.00",2,2,2,25,-2,0
6917,"10,000.00",1,1,2,22,2,1
6918,"300,000.00",1,1,2,26,2,1
6919,"260,000.00",2,2,2,40,0,0
6920,"160,000.00",2,3,1,28,0,0
6921,"260,000.00",2,1,2,32,-2,1
6922,"280,000.00",2,1,2,29,-1,0
6923,"260,000.00",2,1,2,35,1,0
6924,"240,000.00",1,1,1,43,-2,0
6926,"260,000.00",2,2,2,44,1,1
6927,"60,000.00",2,2,2,24,2,1
6928,"130,000.00",2,2,1,26,0,0
6929,"140,000.00",2,1,2,31,0,0
6930,"20,000.00",1,3,2,39,2,1
6931,"360,000.00",2,1,2,35,1,0
6932,"220,000.00",1,1,2,28,0,0
6933,"500,000.00",1,1,2,37,-1,1
6935,"210,000.00",2,1,2,28,-1,0
6936,"200,000.00",1,1,1,41,0,0
6937,"370,000.00",1,1,2,28,0,0
6938,"200,000.00",1,2,2,27,1,0
6939,"260,000.00",1,1,1,51,1,0
6940,"50,000.00",2,1,2,23,-1,0
6941,"260,000.00",2,1,2,33,0,0
6942,"230,000.00",2,3,2,48,-1,0
6943,"20,000.00",1,2,2,27,1,1
6944,"500,000.00",1,2,2,33,0,0
6945,"160,000.00",2,2,1,50,-1,1
6946,"50,000.00",1,2,2,25,0,1
6947,"220,000.00",2,2,1,37,2,1
6948,"150,000.00",1,3,1,64,0,0
6949,"180,000.00",2,1,2,35,-1,0
6950,"80,000.00",2,2,1,40,0,1
6951,"50,000.00",2,3,2,27,0,0
6952,"30,000.00",2,2,2,26,1,1
6953,"180,000.00",2,2,2,31,0,0
6954,"70,000.00",1,3,1,64,0,0
6955,"300,000.00",2,1,2,33,-2,1
6956,"640,000.00",2,1,1,50,-2,0
6957,"60,000.00",2,1,2,28,1,0
6958,"120,000.00",2,2,2,24,2,1
6959,"280,000.00",2,1,2,27,-1,0
6960,"260,000.00",2,1,2,32,0,0
6962,"70,000.00",1,2,2,47,1,0
6963,"50,000.00",1,1,2,38,-1,1
6964,"470,000.00",1,1,1,40,2,1
6965,"320,000.00",2,1,1,41,-2,0
6966,"50,000.00",2,3,2,23,0,0
6967,"230,000.00",2,3,1,32,-2,0
6968,"140,000.00",2,2,2,29,0,0
6969,"50,000.00",1,2,2,25,0,1
6970,"450,000.00",2,1,2,45,1,0
6971,"500,000.00",1,2,1,49,-1,0
6972,"20,000.00",1,2,2,37,0,0
6973,"230,000.00",1,1,1,38,-1,0
6974,"50,000.00",1,2,2,24,1,0
6975,"300,000.00",1,2,1,31,-1,0
6976,"100,000.00",2,3,1,36,2,0
6977,"30,000.00",1,2,2,27,0,0
6978,"400,000.00",1,2,1,44,-1,0
6979,"170,000.00",1,1,2,30,-1,0
6980,"340,000.00",2,3,2,57,0,0
6981,"210,000.00",2,2,1,35,0,0
6982,"80,000.00",2,2,1,38,-1,1
6983,"20,000.00",2,1,2,24,-1,0
6984,"300,000.00",2,1,1,51,-1,0
6985,"20,000.00",1,3,2,43,-1,1
6986,"50,000.00",1,1,1,40,0,0
6987,"60,000.00",2,1,2,27,-1,0
6988,"60,000.00",2,2,2,50,0,0
6989,"50,000.00",1,3,1,51,1,1
6990,"120,000.00",2,2,2,26,1,0
6991,"20,000.00",1,3,2,59,2,0
6992,"240,000.00",2,2,1,40,-1,0
6993,"420,000.00",2,1,2,36,-2,0
6994,"180,000.00",2,1,2,28,1,0
6995,"410,000.00",2,3,2,28,2,0
6996,"30,000.00",1,1,2,41,0,1
6997,"110,000.00",1,2,2,25,2,0
6998,"90,000.00",1,1,2,33,-1,0
6999,"220,000.00",1,1,1,41,-1,0
7000,"50,000.00",2,3,1,57,2,1
7001,"30,000.00",2,3,2,22,0,0
7002,"520,000.00",1,1,1,55,-1,0
7003,"80,000.00",2,3,1,39,2,0
7004,"20,000.00",1,3,2,58,0,0
7005,"210,000.00",2,1,2,29,-1,0
7006,"100,000.00",2,2,2,28,0,0
7007,"320,000.00",2,1,1,33,1,0
7008,"500,000.00",2,2,1,44,0,0
7009,"20,000.00",2,3,1,41,0,0
7010,"10,000.00",1,2,1,59,0,0
7011,"310,000.00",1,3,1,43,-1,0
7012,"200,000.00",2,1,2,37,-1,0
7013,"180,000.00",1,3,2,29,-2,0
7014,"50,000.00",1,2,1,32,0,0
7015,"150,000.00",2,2,2,41,-1,0
7016,"500,000.00",2,1,1,45,0,0
7017,"230,000.00",1,2,2,31,0,1
7018,"20,000.00",1,2,2,38,0,0
7019,"190,000.00",2,2,2,28,0,0
7020,"20,000.00",2,2,2,24,0,0
7021,"170,000.00",1,3,1,51,0,0
7022,"210,000.00",2,2,2,43,0,0
7023,"100,000.00",1,2,1,44,2,1
7024,"260,000.00",2,2,1,42,0,0
7025,"200,000.00",2,2,2,25,0,0
7027,"470,000.00",2,1,1,35,0,0
7028,"270,000.00",2,1,2,27,-1,0
7029,"100,000.00",1,1,1,49,0,1
7030,"200,000.00",2,1,2,40,1,0
7031,"70,000.00",2,2,1,43,0,0
7032,"200,000.00",2,1,1,40,-1,0
7033,"50,000.00",2,2,1,31,0,0
7034,"90,000.00",2,2,1,24,0,0
7035,"50,000.00",2,2,1,30,0,0
7036,"240,000.00",2,1,1,37,-1,0
7037,"140,000.00",1,1,2,35,-1,0
7038,"120,000.00",1,1,1,52,2,0
7039,"460,000.00",1,2,1,61,1,0
7040,"170,000.00",2,2,1,25,0,0
7041,"500,000.00",2,1,1,39,0,0
7042,"50,000.00",1,2,1,51,0,0
7043,"210,000.00",2,1,2,26,1,0
7044,"50,000.00",1,1,2,24,0,0
7045,"200,000.00",2,2,1,42,-1,0
7046,"20,000.00",2,1,2,26,-1,0
7047,"80,000.00",2,2,1,53,1,0
7048,"430,000.00",1,2,1,32,1,1
7049,"350,000.00",2,1,2,44,3,1
7050,"50,000.00",2,2,1,34,-1,0
7051,"210,000.00",2,3,1,55,0,1
7052,"20,000.00",1,2,2,51,-1,0
7053,"160,000.00",2,2,2,29,0,1
7054,"50,000.00",2,3,1,46,2,1
7055,"50,000.00",2,1,2,24,0,0
7056,"30,000.00",1,3,2,31,3,1
7057,"100,000.00",1,1,2,29,2,1
7058,"360,000.00",1,2,2,28,0,0
7059,"310,000.00",2,2,1,34,0,0
7061,"120,000.00",2,2,1,37,0,0
7062,"30,000.00",2,2,2,29,1,1
7063,"200,000.00",2,2,2,30,0,0
7064,"20,000.00",1,3,2,37,0,0
7065,"50,000.00",2,2,2,23,0,1
7066,"70,000.00",2,1,2,25,0,0
7067,"290,000.00",2,1,2,32,1,0
7068,"90,000.00",2,1,2,30,2,0
7069,"150,000.00",1,2,1,37,2,1
7070,"90,000.00",1,2,2,38,0,0
7071,"80,000.00",1,1,1,40,0,1
7072,"100,000.00",1,1,2,32,1,0
7073,"200,000.00",2,2,1,41,-2,0
7074,"140,000.00",2,2,2,31,3,1
7075,"110,000.00",2,2,2,45,-1,0
7077,"60,000.00",2,2,1,42,0,0
7078,"130,000.00",1,1,1,40,0,0
